type,predict,label
val,0.6261672377586365,0.623229444026947
val,0.6792932152748108,0.6595416069030762
val,0.21168185770511627,0.21890291571617126
val,0.7974853515625,0.8006696105003357
val,0.6937276721000671,0.6948235630989075
val,0.8010652661323547,0.7798094153404236
val,0.6234269738197327,0.6206541061401367
val,0.4268047511577606,0.4259593188762665
val,0.1693408489227295,0.13134174048900604
val,0.21139034628868103,0.20396600663661957
val,0.7375374436378479,0.7022920250892639
val,0.2323029786348343,0.23821787536144257
val,0.717362105846405,0.7203193306922913
val,0.19808320701122284,0.180788055062294
val,0.7814566493034363,0.7666752338409424
val,0.1012832447886467,0.11357197910547256
val,0.4571422040462494,0.4924027919769287
val,0.20455163717269897,0.2001030147075653
val,0.7021859884262085,0.6955962181091309
val,0.7674329280853271,0.775688886642456
val,0.5730776190757751,0.5804790258407593
val,0.638196587562561,0.6525881886482239
val,0.1948840618133545,0.1825907826423645
val,0.7651547789573669,0.7689930200576782
val,0.6691742539405823,0.6590265035629272
val,0.6828408241271973,0.6682977080345154
val,0.1309424489736557,0.09786247462034225
val,0.21043753623962402,0.2011331468820572
val,0.20463411509990692,0.19804275035858154
val,0.7010205388069153,0.6858099699020386
val,0.7015334367752075,0.7069276571273804
val,0.6760440468788147,0.6533607840538025
val,0.19851815700531006,0.21323718130588531
val,0.7195130586624146,0.733195960521698
val,0.7855258584022522,0.8181818127632141
val,0.21567776799201965,0.20036055147647858
val,0.20254991948604584,0.19031676650047302
val,0.5241385698318481,0.5039917826652527
val,0.9079673290252686,0.9461756348609924
val,0.5832559466362,0.5753283500671387
val,0.7348442673683167,0.7012619376182556
val,0.14131733775138855,0.14524851739406586
val,0.1959208846092224,0.2001030147075653
val,0.528974711894989,0.5385011434555054
val,0.03392282873392105,0.08524336665868759
val,0.7892319560050964,0.8117434978485107
val,0.4840126931667328,0.44475921988487244
val,0.6790578365325928,0.6886427998542786
val,0.21321150660514832,0.21375225484371185
val,0.5428261160850525,0.5835694074630737
val,0.37728795409202576,0.42544424533843994
val,0.6947524547576904,0.6822044849395752
val,0.7845662236213684,0.7844449877738953
val,0.6990928649902344,0.6554210782051086
val,0.24002039432525635,0.24826166033744812
val,0.5831096172332764,0.5668297410011292
val,0.5097735524177551,0.5086273550987244
val,0.6952900886535645,0.6829770803451538
val,0.23619893193244934,0.24697399139404297
val,0.1950146108865738,0.1967550814151764
val,0.6824145913124084,0.684522271156311
val,0.7363683581352234,0.7280453443527222
val,0.7136498689651489,0.7190316915512085
val,0.128538578748703,0.11279938369989395
val,0.6723020672798157,0.6600566506385803
val,0.6455822587013245,0.7283028364181519
val,0.7276090383529663,0.7275302410125732
val,0.7770165801048279,0.7630698084831238
val,0.6491661667823792,0.6523306965827942
val,0.712550699710846,0.7161988019943237
val,0.6316570043563843,0.6157609820365906
val,0.6246991157531738,0.6219418048858643
val,0.2009609192609787,0.2405356615781784
val,0.6789343357086182,0.673448383808136
val,0.22870038449764252,0.2237960398197174
val,0.6099386215209961,0.5864022374153137
val,0.7137632966041565,0.612155556678772
val,0.5771083235740662,0.5395312905311584
val,0.5784571766853333,0.566314697265625
val,0.7216454148292542,0.7203193306922913
val,0.46243998408317566,0.3597733676433563
val,0.5992716550827026,0.5918104648590088
val,0.4873429536819458,0.5506051778793335
val,0.6049254536628723,0.5853721499443054
val,0.08825908601284027,0.09734740853309631
val,0.671101987361908,0.6523306965827942
val,0.6940907835960388,0.6644347310066223
val,0.765608549118042,0.7556013464927673
val,0.7400081157684326,0.7241823077201843
val,0.8219661712646484,0.78727787733078
val,0.6575480699539185,0.642029345035553
val,0.9603908061981201,0.9284058809280396
val,0.2325058877468109,0.22250837087631226
val,0.6412356495857239,0.5853721499443054
val,0.7564087510108948,0.774658739566803
val,0.48937204480171204,0.5215039849281311
val,0.7179434895515442,0.6842647194862366
val,0.7280996441841125,0.7306206822395325
val,0.5813041925430298,0.5812516212463379
val,0.5839084386825562,0.5915529131889343
val,0.1889149248600006,0.21272212266921997
val,0.5567423701286316,0.5212464332580566
val,0.7292834520339966,0.7537986040115356
val,0.7426490187644958,0.7131084203720093
val,0.13873781263828278,0.10867885500192642
val,0.5341771245002747,0.5027040839195251
val,0.5078393816947937,0.5189286470413208
val,0.11633119732141495,0.10558846592903137
val,0.37480127811431885,0.33221736550331116
val,0.1985347718000412,0.19417975842952728
val,0.5190289616584778,0.5163533091545105
val,0.6019293069839478,0.6147308945655823
val,0.6175780296325684,0.5876899361610413
val,0.6769090890884399,0.6659799218177795
val,0.6685969829559326,0.6476950645446777
val,0.5692986249923706,0.5773886442184448
val,0.5990906953811646,0.6095802187919617
val,0.6397690176963806,0.6263198852539062
val,0.19333085417747498,0.18465104699134827
val,0.6498773097991943,0.6314705014228821
val,0.6257416009902954,0.6196240186691284
val,0.2422855943441391,0.24105073511600494
val,0.800738513469696,0.8194695115089417
val,0.6997188925743103,0.6899304389953613
val,0.6431745886802673,0.6345608830451965
val,0.20141150057315826,0.1913468986749649
