type,predict,label
val,0.5207496285438538,0.5324394106864929
val,0.4880710244178772,0.4788040220737457
val,0.7669909596443176,0.7762971520423889
val,0.8713210821151733,0.8789872527122498
val,0.49316245317459106,0.4952944219112396
val,0.9264504909515381,0.9269592761993408
val,0.7054949998855591,0.7025068998336792
val,0.9052509069442749,0.8659948110580444
val,0.4692590832710266,0.45390188694000244
val,0.8617175817489624,0.8654951453208923
val,0.9089427590370178,0.9367035627365112
val,0.44823819398880005,0.44299158453941345
val,0.8344876766204834,0.8390938639640808
val,0.5152467489242554,0.5067044496536255
val,0.4398728013038635,0.4614807963371277
val,0.44518840312957764,0.4224202632904053
val,0.8745407462120056,0.8568335175514221
val,0.5001842379570007,0.48496711254119873
val,0.24079525470733643,0.22536852955818176
val,0.6283570528030396,0.6242191791534424
val,0.850763738155365,0.8491713404655457
val,0.47768181562423706,0.46198052167892456
val,0.910710871219635,0.91213458776474
val,0.6044787764549255,0.6065628528594971
val,0.9127561450004578,0.9187141060829163
val,0.9077243208885193,0.9212958812713623
val,0.5327387452125549,0.5309402942657471
val,0.8404248952865601,0.8275172710418701
val,0.5575273633003235,0.5562588572502136
val,0.8660702109336853,0.8560006618499756
val,0.8974061012268066,0.8800699710845947
val,0.622901201248169,0.592654287815094
val,0.2918388247489929,0.2601815462112427
val,0.8373479843139648,0.8385941386222839
val,0.9049748182296753,0.9098026156425476
val,0.4656301736831665,0.46806028485298157
val,0.8023354411125183,0.7766302824020386
val,0.5239201784133911,0.5243607759475708
val,0.445367693901062,0.45015406608581543
val,0.6284863352775574,0.625718355178833
val,0.48619574308395386,0.47039225697517395
val,0.5776792168617249,0.5939868688583374
val,0.4569053053855896,0.4542350172996521
val,0.9041436314582825,0.9027234315872192
val,0.5120970606803894,0.49837595224380493
val,0.9559701681137085,0.9456150531768799
val,0.4745103716850281,0.47897058725357056
val,0.8054226040840149,0.7846256494522095
val,0.9145748019218445,0.925460159778595
val,0.49416565895080566,0.4943782687187195
val,0.403376042842865,0.4044307470321655
val,0.4062289595603943,0.4011826515197754
val,0.8051010370254517,0.7995336055755615
val,0.4701046943664551,0.46972599625587463
val,0.5041406154632568,0.4957941174507141
val,0.8544606566429138,0.8566669225692749
val,0.8934820294380188,0.8971433043479919
val,0.6471152305603027,0.629382848739624
val,0.8465514183044434,0.8359290361404419
val,0.9017279744148254,0.9141334295272827
val,0.5777165293693542,0.583076536655426
val,0.8687690496444702,0.882901668548584
val,0.5168454647064209,0.5146997570991516
val,0.49049240350723267,0.4946281313896179
val,0.8029493093490601,0.8198550939559937
val,0.8501405715942383,0.8440909385681152
val,0.8550140261650085,0.8343466520309448
val,0.46476614475250244,0.46314650774002075
val,0.5304375290870667,0.5458482503890991
val,0.4274589419364929,0.41858914494514465
val,0.8515565991401672,0.8448405265808105
val,0.27818697690963745,0.2705921530723572
val,0.8028456568717957,0.8070292472839355
val,0.9270443916320801,0.9108020067214966
val,0.4655836820602417,0.46564504504203796
val,0.9147302508354187,0.9150495529174805
val,0.5678654909133911,0.5424335598945618
val,0.4629870057106018,0.4628966450691223
val,0.8500201106071472,0.8565003871917725
val,0.46119892597198486,0.4572332799434662
val,0.7686702013015747,0.7652202844619751
val,0.8963261842727661,0.8995586037635803
val,0.46964365243911743,0.4725576639175415
val,0.4711911082267761,0.47047555446624756
val,0.4356222152709961,0.4200882911682129
val,0.8508831262588501,0.8433414101600647
val,0.5073911547660828,0.4912967383861542
val,0.9407786130905151,0.9363704323768616
val,0.8936647176742554,0.9023069739341736
val,0.8766027092933655,0.8887315988540649
val,0.41079962253570557,0.4140917658805847
val,0.5674450993537903,0.5577579736709595
val,0.3973677158355713,0.39410343766212463
val,0.8629234433174133,0.8606646060943604
val,0.3248603343963623,0.3117348253726959
val,0.4873647093772888,0.4702256917953491
val,0.8150420784950256,0.8226034641265869
val,0.6020444631576538,0.6020654439926147
val,0.5289273262023926,0.5280253291130066
val,0.4399871230125427,0.4292496144771576
val,0.4913005828857422,0.4833846986293793
val,0.3386162221431732,0.3189806044101715
val,0.5113404989242554,0.5062879920005798
val,0.8594117164611816,0.8581660985946655
val,0.5052539706230164,0.4949612617492676
val,0.4792003631591797,0.48813191056251526
val,0.5375123620033264,0.5354376435279846
val,0.8592336177825928,0.8568335175514221
val,0.5387498736381531,0.5434330105781555
val,0.6376742124557495,0.6248021721839905
val,0.8409299254417419,0.845090389251709
val,0.52007657289505,0.4949612617492676
val,0.33441513776779175,0.33080703020095825
val,0.5380726456642151,0.5304405689239502
val,0.894724428653717,0.9030565619468689
val,0.9021116495132446,0.9268760085105896
val,0.8466607332229614,0.8318480849266052
val,0.3802318274974823,0.3781960606575012
val,0.5343780517578125,0.5353543758392334
val,0.8083167672157288,0.8140251636505127
val,0.5344407558441162,0.5370200872421265
val,0.845218300819397,0.8550845384597778
val,0.9560664296150208,0.9597734808921814
val,0.5592753887176514,0.5737486481666565
val,0.9401826858520508,0.9385358691215515
val,0.8953654766082764,0.8925626873970032
val,0.8540602922439575,0.8655784130096436
val,0.34836113452911377,0.34654784202575684
val,0.8946583271026611,0.8908969759941101
