type,predict,label
val,0.6213561296463013,0.623229444026947
val,0.6798726320266724,0.6595416069030762
val,0.21457476913928986,0.21890291571617126
val,0.7930380702018738,0.8006696105003357
val,0.6907791495323181,0.6948235630989075
val,0.7896661758422852,0.7798094153404236
val,0.6282685995101929,0.6206541061401367
val,0.41318073868751526,0.4259593188762665
val,0.17743265628814697,0.13134174048900604
val,0.21458184719085693,0.20396600663661957
val,0.7316972017288208,0.7022920250892639
val,0.2361498326063156,0.23821787536144257
val,0.7206073999404907,0.7203193306922913
val,0.2090890109539032,0.180788055062294
val,0.7760306000709534,0.7666752338409424
val,0.09136797487735748,0.11357197910547256
val,0.44685098528862,0.4924027919769287
val,0.19576795399188995,0.2001030147075653
val,0.6991811394691467,0.6955962181091309
val,0.7679378986358643,0.775688886642456
val,0.5745759010314941,0.5804790258407593
val,0.6385664939880371,0.6525881886482239
val,0.18709926307201385,0.1825907826423645
val,0.7655347585678101,0.7689930200576782
val,0.6705643534660339,0.6590265035629272
val,0.6761577129364014,0.6682977080345154
val,0.12351306527853012,0.09786247462034225
val,0.22185640037059784,0.2011331468820572
val,0.20306740701198578,0.19804275035858154
val,0.6981704235076904,0.6858099699020386
val,0.7036213874816895,0.7069276571273804
val,0.675129771232605,0.6533607840538025
val,0.19771666824817657,0.21323718130588531
val,0.7182372212409973,0.733195960521698
val,0.7776601314544678,0.8181818127632141
val,0.21865414083003998,0.20036055147647858
val,0.20137137174606323,0.19031676650047302
val,0.5231727957725525,0.5039917826652527
val,0.8937187790870667,0.9461756348609924
val,0.5871080160140991,0.5753283500671387
val,0.7307533621788025,0.7012619376182556
val,0.14309357106685638,0.14524851739406586
val,0.19701112806797028,0.2001030147075653
val,0.5321327447891235,0.5385011434555054
val,0.03563443943858147,0.08524336665868759
val,0.780818521976471,0.8117434978485107
val,0.4821394979953766,0.44475921988487244
val,0.6714346408843994,0.6886427998542786
val,0.2167205512523651,0.21375225484371185
val,0.5501752495765686,0.5835694074630737
