type,predict,label
val,0.6152377724647522,0.623229444026947
val,0.6833465099334717,0.6595416069030762
val,0.21040792763233185,0.21890291571617126
val,0.8003188967704773,0.8006696105003357
val,0.6906678676605225,0.6948235630989075
val,0.8015709519386292,0.7798094153404236
val,0.6239731907844543,0.6206541061401367
val,0.4049942195415497,0.4259593188762665
val,0.1633732169866562,0.13134174048900604
val,0.20825110375881195,0.20396600663661957
val,0.7331213355064392,0.7022920250892639
val,0.230183407664299,0.23821787536144257
val,0.7227067351341248,0.7203193306922913
val,0.20289386808872223,0.180788055062294
val,0.7820587158203125,0.7666752338409424
val,0.10027088224887848,0.11357197910547256
val,0.44567543268203735,0.4924027919769287
val,0.20110222697257996,0.2001030147075653
val,0.6987547874450684,0.6955962181091309
val,0.7719328999519348,0.775688886642456
val,0.577232301235199,0.5804790258407593
val,0.6429852843284607,0.6525881886482239
val,0.18856869637966156,0.1825907826423645
val,0.7608040571212769,0.7689930200576782
val,0.6673874855041504,0.6590265035629272
val,0.6817357540130615,0.6682977080345154
val,0.12618033587932587,0.09786247462034225
val,0.21535064280033112,0.2011331468820572
val,0.19933125376701355,0.19804275035858154
val,0.7070353627204895,0.6858099699020386
val,0.7062736749649048,0.7069276571273804
val,0.6743208169937134,0.6533607840538025
val,0.20039062201976776,0.21323718130588531
val,0.7244409322738647,0.733195960521698
val,0.7876290082931519,0.8181818127632141
val,0.21477334201335907,0.20036055147647858
val,0.20236961543560028,0.19031676650047302
val,0.5156915187835693,0.5039917826652527
val,0.9066170454025269,0.9461756348609924
val,0.5864121317863464,0.5753283500671387
val,0.7319478988647461,0.7012619376182556
val,0.14562922716140747,0.14524851739406586
val,0.19618137180805206,0.2001030147075653
val,0.5397295355796814,0.5385011434555054
val,0.03283055126667023,0.08524336665868759
val,0.7904309034347534,0.8117434978485107
val,0.48749375343322754,0.44475921988487244
val,0.6778807640075684,0.6886427998542786
val,0.2112453281879425,0.21375225484371185
val,0.5555905103683472,0.5835694074630737
val,0.37119659781455994,0.42544424533843994
val,0.6936461329460144,0.6822044849395752
val,0.7806916236877441,0.7844449877738953
val,0.7035191059112549,0.6554210782051086
val,0.2398490309715271,0.24826166033744812
val,0.5760378241539001,0.5668297410011292
val,0.5009657144546509,0.5086273550987244
val,0.6943025588989258,0.6829770803451538
val,0.25417736172676086,0.24697399139404297
val,0.19703076779842377,0.1967550814151764
val,0.6869747042655945,0.684522271156311
val,0.7381873726844788,0.7280453443527222
val,0.7214710712432861,0.7190316915512085
val,0.13086548447608948,0.11279938369989395
val,0.6729679107666016,0.6600566506385803
val,0.6415524482727051,0.7283028364181519
val,0.7270937561988831,0.7275302410125732
val,0.7814327478408813,0.7630698084831238
val,0.6628190279006958,0.6523306965827942
val,0.705691397190094,0.7161988019943237
val,0.6243342757225037,0.6157609820365906
val,0.626339852809906,0.6219418048858643
val,0.21346454322338104,0.2405356615781784
val,0.6854338049888611,0.673448383808136
val,0.21993117034435272,0.2237960398197174
val,0.6039165258407593,0.5864022374153137
val,0.7052410244941711,0.612155556678772
val,0.5795373320579529,0.5395312905311584
val,0.581875205039978,0.566314697265625
val,0.7158561944961548,0.7203193306922913
val,0.45426294207572937,0.3597733676433563
val,0.6116048693656921,0.5918104648590088
val,0.5000302791595459,0.5506051778793335
val,0.5991054177284241,0.5853721499443054
val,0.0963212177157402,0.09734740853309631
val,0.6677541732788086,0.6523306965827942
val,0.6936978101730347,0.6644347310066223
val,0.7701866626739502,0.7556013464927673
