type,predict,label
val,0.5266178250312805,0.5324394106864929
val,0.49021655321121216,0.4788040220737457
val,0.7706701159477234,0.7762971520423889
val,0.8771399855613708,0.8789872527122498
val,0.496604859828949,0.4952944219112396
val,0.9287235140800476,0.9269592761993408
val,0.7071250677108765,0.7025068998336792
val,0.9136951565742493,0.8659948110580444
val,0.4711933135986328,0.45390188694000244
val,0.8650877475738525,0.8654951453208923
val,0.9143741726875305,0.9367035627365112
val,0.44918954372406006,0.44299158453941345
val,0.8381048440933228,0.8390938639640808
val,0.5171063542366028,0.5067044496536255
val,0.4410197138786316,0.4614807963371277
val,0.44642162322998047,0.4224202632904053
val,0.8785493969917297,0.8568335175514221
val,0.5007123351097107,0.48496711254119873
val,0.24642737209796906,0.22536852955818176
val,0.6319020390510559,0.6242191791534424
val,0.8558671474456787,0.8491713404655457
val,0.4803893566131592,0.46198052167892456
val,0.9141299724578857,0.91213458776474
val,0.6068652868270874,0.6065628528594971
val,0.915213942527771,0.9187141060829163
val,0.9135063290596008,0.9212958812713623
val,0.5324403643608093,0.5309402942657471
val,0.8454281091690063,0.8275172710418701
val,0.5575852990150452,0.5562588572502136
val,0.8700746297836304,0.8560006618499756
val,0.9006677865982056,0.8800699710845947
val,0.6242654323577881,0.592654287815094
val,0.3117619752883911,0.2601815462112427
val,0.8418070077896118,0.8385941386222839
val,0.9064624309539795,0.9098026156425476
val,0.47147780656814575,0.46806028485298157
val,0.8027223348617554,0.7766302824020386
val,0.5256728529930115,0.5243607759475708
val,0.4485023617744446,0.45015406608581543
val,0.6352042555809021,0.625718355178833
val,0.4820801615715027,0.47039225697517395
val,0.5775452852249146,0.5939868688583374
val,0.45822930335998535,0.4542350172996521
val,0.9092585444450378,0.9027234315872192
val,0.5099537968635559,0.49837595224380493
val,0.9604465365409851,0.9456150531768799
val,0.47908443212509155,0.47897058725357056
val,0.8051057457923889,0.7846256494522095
val,0.9183081388473511,0.925460159778595
val,0.4974503517150879,0.4943782687187195
