type,predict,label
val,0.6201761364936829,0.623229444026947
val,0.675869882106781,0.6595416069030762
val,0.21080277860164642,0.21890291571617126
val,0.7962425351142883,0.8006696105003357
val,0.693722128868103,0.6948235630989075
val,0.7961686253547668,0.7798094153404236
val,0.6179319024085999,0.6206541061401367
val,0.4252850413322449,0.4259593188762665
val,0.1801745891571045,0.13134174048900604
val,0.20695798099040985,0.20396600663661957
val,0.72700434923172,0.7022920250892639
val,0.23245267570018768,0.23821787536144257
val,0.7174134254455566,0.7203193306922913
val,0.20182785391807556,0.180788055062294
val,0.7808672189712524,0.7666752338409424
val,0.10075107216835022,0.11357197910547256
val,0.4582962393760681,0.4924027919769287
val,0.20216220617294312,0.2001030147075653
val,0.6975551247596741,0.6955962181091309
val,0.761838436126709,0.775688886642456
val,0.5699261426925659,0.5804790258407593
val,0.636391818523407,0.6525881886482239
val,0.1923595666885376,0.1825907826423645
val,0.7656216025352478,0.7689930200576782
val,0.6628444194793701,0.6590265035629272
val,0.6790614724159241,0.6682977080345154
val,0.13253287971019745,0.09786247462034225
val,0.20366884768009186,0.2011331468820572
val,0.20655441284179688,0.19804275035858154
val,0.7040711641311646,0.6858099699020386
val,0.6978234648704529,0.7069276571273804
val,0.6709228157997131,0.6533607840538025
val,0.2007431536912918,0.21323718130588531
val,0.7188630700111389,0.733195960521698
val,0.7825804948806763,0.8181818127632141
val,0.21464182436466217,0.20036055147647858
val,0.19987253844738007,0.19031676650047302
val,0.52079176902771,0.5039917826652527
val,0.8987257480621338,0.9461756348609924
val,0.5805706977844238,0.5753283500671387
val,0.7284269332885742,0.7012619376182556
val,0.13987085223197937,0.14524851739406586
val,0.19710992276668549,0.2001030147075653
val,0.524634838104248,0.5385011434555054
val,0.030680062249302864,0.08524336665868759
val,0.7853781580924988,0.8117434978485107
val,0.48202887177467346,0.44475921988487244
val,0.6816558241844177,0.6886427998542786
val,0.21214203536510468,0.21375225484371185
val,0.5374465584754944,0.5835694074630737
val,0.38775578141212463,0.42544424533843994
val,0.6949321031570435,0.6822044849395752
val,0.7830910086631775,0.7844449877738953
val,0.7011276483535767,0.6554210782051086
val,0.23590143024921417,0.24826166033744812
val,0.5720031261444092,0.5668297410011292
val,0.5071981549263,0.5086273550987244
val,0.6960556507110596,0.6829770803451538
val,0.23747071623802185,0.24697399139404297
val,0.1911379098892212,0.1967550814151764
val,0.6846553087234497,0.684522271156311
val,0.7338131070137024,0.7280453443527222
val,0.7199811935424805,0.7190316915512085
val,0.1292676031589508,0.11279938369989395
val,0.6682442426681519,0.6600566506385803
val,0.6419034004211426,0.7283028364181519
val,0.7271444797515869,0.7275302410125732
val,0.782733142375946,0.7630698084831238
val,0.6510088443756104,0.6523306965827942
val,0.7073569297790527,0.7161988019943237
val,0.6260387301445007,0.6157609820365906
val,0.626986026763916,0.6219418048858643
val,0.19408388435840607,0.2405356615781784
val,0.6840904355049133,0.673448383808136
val,0.2207566648721695,0.2237960398197174
val,0.6072171330451965,0.5864022374153137
val,0.7026087045669556,0.612155556678772
val,0.5675016641616821,0.5395312905311584
val,0.5721317529678345,0.566314697265625
val,0.7232547998428345,0.7203193306922913
val,0.4639323055744171,0.3597733676433563
val,0.5961717963218689,0.5918104648590088
val,0.49858516454696655,0.5506051778793335
val,0.5956953167915344,0.5853721499443054
val,0.0907302126288414,0.09734740853309631
val,0.6741171479225159,0.6523306965827942
val,0.6944687962532043,0.6644347310066223
val,0.7644901275634766,0.7556013464927673
val,0.7390868067741394,0.7241823077201843
val,0.8169636726379395,0.78727787733078
val,0.6523555517196655,0.642029345035553
val,0.9505427479743958,0.9284058809280396
val,0.23153570294380188,0.22250837087631226
val,0.6408699750900269,0.5853721499443054
val,0.754909098148346,0.774658739566803
val,0.484747976064682,0.5215039849281311
val,0.7140887975692749,0.6842647194862366
val,0.7229843139648438,0.7306206822395325
val,0.5826617479324341,0.5812516212463379
val,0.5817227363586426,0.5915529131889343
val,0.18258169293403625,0.21272212266921997
val,0.5546383261680603,0.5212464332580566
val,0.7293339967727661,0.7537986040115356
val,0.7477554678916931,0.7131084203720093
val,0.1454123705625534,0.10867885500192642
val,0.5338971018791199,0.5027040839195251
val,0.5032464265823364,0.5189286470413208
val,0.12254403531551361,0.10558846592903137
val,0.37708592414855957,0.33221736550331116
val,0.19816634058952332,0.19417975842952728
val,0.5097914934158325,0.5163533091545105
val,0.6020612716674805,0.6147308945655823
val,0.6223247051239014,0.5876899361610413
val,0.6709167957305908,0.6659799218177795
val,0.6687288880348206,0.6476950645446777
val,0.5551849007606506,0.5773886442184448
val,0.5967329144477844,0.6095802187919617
val,0.6368216276168823,0.6263198852539062
val,0.19667470455169678,0.18465104699134827
val,0.6486741900444031,0.6314705014228821
val,0.6282422542572021,0.6196240186691284
val,0.23976165056228638,0.24105073511600494
val,0.7981244325637817,0.8194695115089417
val,0.7060971260070801,0.6899304389953613
val,0.6374179124832153,0.6345608830451965
val,0.20004412531852722,0.1913468986749649
val,0.6534004807472229,0.6585114598274231
val,0.8731265068054199,0.970126211643219
val,0.7447462677955627,0.7720834612846375
val,0.11552877724170685,0.12876641750335693
